wallet,timestamp,in_token,out_token,amount_in,amount_out,volume_usd,platform,tx_hash,mode,leverage
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 06:13:22.000 UTC,XRP,USDT,22.10216507,22.11316311,48.85,okx,bh4w13hqc5rAsmF5hgx6oDZYXEs1qbdzZvJaNKWDpUe5Ay3sP2u1bupT6HggAR5R,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 06:20:32.000 UTC,DOT,USDT,42.70012029,42.67922098,264.74,pumpdotfun,eMj7Bj1iYTcJ5uDgfLiisCuLWaZXkEs2hknocma2TYt2YNf3NXonNnYUS5QW5GJ3,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 06:41:00.000 UTC,UNI,USDT,29.13614307,29.14430814,238.92,okx,zzU2kNCL6Nq2fgzFPfRnaEvM3HBLCVmKPhKXKbK1zCiimaeRvRGxq8oURcFST9tb,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 07:05:18.000 UTC,TON,USDT,27.99571973,28.02048323,148.38,binance,dXtw9bY5zHt8ZeSyY2mWR9Ciuj2cC1s6MSzyLbST66WDXELQ6ezWBztQDw4ji7Lj,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 08:04:35.000 UTC,TON,USDT,12.38611004,12.39494071,65.65,kucoin,kBQa9p3r6owC7VXyjCDNsWYobeSA1atsM4AA6iZkXqhDvFkY1bjARmoE6LxhXs6W,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 08:29:34.000 UTC,MATIC,USDT,232.82336933,232.92454397,197.9,binance,TmqmTUhAk57SovjQKLY873TqkMvPV4zASUQ2JCir81m1pMixCaP72UtKbV7w4WaT,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 09:21:09.000 UTC,DOGE,USDT,1445.76664162,1446.82917819,216.86,kucoin,LiQKxyJVbNzLEneugdLuLMWBKdzRcN6tbQZoQ62BbWKjqPXx8wQJ8oeTLaB6W8Te,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 10:01:33.000 UTC,BCH,USDT,0.91255392,0.91323408,489.13,binance,SqEsjcG6zH71HQYv6a3w7QyzKc3YVqHvdG2wfCdiXoH4NmVT5UiGV79DcbUumKrC,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 10:35:42.000 UTC,AVAX,USDT,10.60449614,10.60628737,371.16,binance,CTRs2Qs5eDG8tVuJhfFZsWyZqbppV9XPsmuPaq5jeiGEL726f1ofYM98icNBc2QS,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 11:05:47.000 UTC,BTC,USDT,0.00530428,0.00530706,484.28,bybit,vkARtP2Mtj5dRLv1dUvUASdNxHqyBkxRgeFrqbC4zg8E7MdQTLeLVzcYN6zGv9cS,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 12:01:22.000 UTC,DOGE,USDT,2258.45619295,2260.34486838,338.77,kucoin,hzXbaTg3MRoSamm2AsTMgfwGgRURFESiD6cWd5hqwbERzeBszowWJ6JcEGThXbCy,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 12:36:12.000 UTC,DOGE,USDT,2206.45708348,2205.65615824,330.97,bybit,vevXcJDvhPdurM6sA3W6Bj7uoehAkB9Kc9Q6EA8rr2SErwgCbm9o5JvhdsUR6D4M,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 12:56:25.000 UTC,DOGE,USDT,2663.68126116,2663.68137206,399.55,binance,1oHZdoQXM6dZcVSRVh4qFBrxeXYren1PgJP5XSkqb2QTtXsgNunVgBU4GcArTRkU,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 13:37:40.000 UTC,AVAX,USDT,5.99493373,5.99228183,209.82,binance,NJodK1NuMRHujuypXVArdVwZPUVKXhkh4eiUw2KP5TVphNpooKSutRzDxPKozkzv,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 14:09:51.000 UTC,LTC,USDT,3.18013558,3.1794084,267.13,raydium,hzf1ShjGf2t8RL5uREts2QHGt3VByirzQNUyTdsZpGhN6STF8qVbP8e25hXuDRnN,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 14:32:32.000 UTC,LTC,USDT,0.56919387,0.56932646,47.81,binance,FSdzUTt2cEw3isrGiwAkCyfzhMYHG43Nxn7fmZWUpCXSK4bna622q9QKFnXt31ey,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 15:12:44.000 UTC,LINK,USDT,26.50362308,26.49882758,355.15,bybit,ByFWh7aNrwmaeUsVsvzY8HCHz2RiTmA7aD11gbHaBc8VUgS1ZuamUzHzFE57tvhm,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 15:44:30.000 UTC,ADA,USDT,153.78834937,153.66567163,64.59,raydium,oPUxAK5aP2SHR74oNUaCXSGrPP5eZfXU9dGhGQvfkpKEU2cFXe2iAB2eweE29VGd,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 15:45:35.000 UTC,MATIC,USDT,54.60992398,54.64951208,46.42,binance,9kxi8kv9y9uiu8r71f33sHSBdTib9rBKTY4DF1nUWK3nS3GfcpUuhFLK8mhXeoyc,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 16:44:18.000 UTC,UNI,USDT,56.08719365,56.11610329,459.91,raydium,w1jnSpPxWuVMBw22QYS9iT1TmTR2VPvrkRBUoVapotnUmp9FbysDMvut5J78Frpx,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 16:55:25.000 UTC,LINK,USDT,19.7530008,19.74436596,264.69,bybit,qgWp7tnJQdLEKStCYfhrhEdCLYgkJgwWjnagiCdCJVeqfHa4JqT5hvQw7b3xAPy5,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 17:08:34.000 UTC,LTC,USDT,4.8951713,4.8966068,411.19,binance,g8BcqrLNZ5PwLaLdYmPYe4tCmSe9yczCxn3U5Znc4orFrgFzXHufKgLbtC8DrsPD,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 18:03:15.000 UTC,DOGE,USDT,2898.67182645,2900.97069842,434.8,raydium,XL5jeB7vUAtE5UZvo7i5HEus857uFcYPQX7SdKvGh8LcyEhMXCWdrAudrq7tzcBq,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 19:01:19.000 UTC,ETH,USDT,0.11653626,0.1165544,356.6,raydium,A2eaRu4nRnwvpMsMHZvT6yMgJmoteQKHNaab6UUY1wwHfCp5ezWx6nPsptbRpxJg,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 19:35:38.000 UTC,ETH,USDT,0.02617725,0.026177,80.1,raydium,ucHQRQBSpZpfrPRfGhzesx2FRUXjW1BXkTDfhrtxWVt6kBfdCsuJF95qBzj3uPPG,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 20:12:19.000 UTC,DOGE,USDT,1205.022684,1206.02325673,180.75,okx,DWBvfL2qtip5KsJfZ9ZQeSwHsrSusxjd9KQVTjxPrPVR2vFeUNdf61sXJqQqvMiC,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 21:09:38.000 UTC,MATIC,USDT,137.7129091,137.79650919,117.06,bybit,dgJYircRZWAoTTbXSjximzvyFNDvAUBHwkLcpA2RukmLL2ukMk4ozbud5mNtuKGA,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 21:38:13.000 UTC,TRX,USDT,557.9017011,557.84319328,156.21,kucoin,jMd5LVaxQ8xgzPyssg5egSXbHfGoVGUQPJAtyX5DYyYnoeEYnfW4JkwgTn1j7iKN,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 22:17:15.000 UTC,UNI,USDT,34.12449079,34.13329102,279.82,pumpdotfun,iMoZW4d1J3rvtcnCF29SPaqG8VaPejZnpzCPW4XJ8jn7VB4jk7xFW44tvrKL2DNt,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 22:20:49.000 UTC,TRX,USDT,1529.72702471,1531.03732058,428.32,pumpdotfun,eJeuyv3XtzTnM3w3VLzcwrCrWdnwfd2xFkvxiGi3RvUt1gSWkkHek4WUm2c5qtsT,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 22:23:51.000 UTC,ETH,USDT,0.03533363,0.03535051,108.12,bybit,kVvRcL6usPs9ZwytaBwDybbLJvVL9EnonXttp2pU8ra5RNz9GD2sNyYwGPF3yETd,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 22:43:02.000 UTC,TRX,USDT,1682.75570069,1684.0078353,471.17,pumpdotfun,2sTDP2ADX35hYMmuQwgTENHK2zbH2i6ccWvGYY2mz2x84P5trRDtE3TX4SWoxBWB,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 23:18:19.000 UTC,TON,USDT,6.46537139,6.45963268,34.27,pumpdotfun,wrwqqRRQJdTzV2YCWFQyxfYgsDKgozs3PQu7sJS2EQyMTx4KFmyyc422dXsADg3K,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 23:34:03.000 UTC,ETH,USDT,0.14178521,0.1416443,433.86,binance,B8d9UWsURkTp2B9DsSu1FFqGP57gKktYa6Qz9joU4aDvzioZjCfQWumohzoGBjhJ,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-03 23:57:03.000 UTC,DOGE,USDT,2637.72404498,2636.72238204,395.66,okx,rVep9GoPmmUAMj4qBa2vhjUXwvHh4x1HokdWu73hACjxLF9NMwqgcR6ZwkxuADED,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 00:24:46.000 UTC,ETH,USDT,0.13613898,0.13625256,416.59,kucoin,9TM988smAih9FRoTYBcAaQMhhHD8oAJNtRSVeUgaeKRQSYi14ZRi9wQ2kH2qY25p,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 00:52:39.000 UTC,AVAX,USDT,4.83496991,4.83473712,169.22,bybit,CXKmu6s4gAkfjuRWHKDWVXBsgCwBXLFfqoLK7ehtjHTon1sno2gttrBasEVnGsp9,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 01:07:14.000 UTC,DOT,USDT,9.9099314,9.91422373,61.44,pumpdotfun,fXYEbRKDsZYBETGSRT13qw9h4AVnzzFKU7u2KtfrShnFBdHEj3JBuNTo1ukL6vvy,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 01:46:55.000 UTC,XRP,USDT,108.80066696,108.71692857,240.45,bybit,2vqnkc5dVwZaam7PdmGuqap3cbcVDxpPVHwEjTmpQroN3sx7Gy7u9Rpf6Nj3CYwg,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 02:05:29.000 UTC,SHIB,USDT,6814540.88848682,6819095.89422083,122.66,kucoin,mayyyzPBamkP7UMsPSBbkP87B1Lw6jAJvT1n6GUcFn21ci9VTxJcvoWhrWYxLggz,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 02:45:34.000 UTC,SOL,USDT,2.97421155,2.97218385,422.34,okx,E637E7nCHpLRYBhB4Fxn3J2E6CFpNstGgRW5onvfhbjubjPhJQS2WdMXvaZEujRC,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 03:31:02.000 UTC,MATIC,USDT,37.73103125,37.74000338,32.07,pumpdotfun,mrTwhdHBCKWQMJNwuV1Ns6T4BFstyRzoNPoLayYYpAC1mj7AYGvBCcERHSoDf9ft,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 04:06:37.000 UTC,LTC,USDT,3.35193294,3.35384156,281.56,binance,5mKSjpSwp988UbVLtbXkkjMdtFvYFVCPT75JZHBPAnuG5jc9RQXa5fSpvWw89raB,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 04:08:44.000 UTC,TRX,USDT,851.85831466,851.56129183,238.52,okx,KLtEy2nwKcSvqAmY4VsZ4PoCYqJKvbaLS9KESS4EGnNp5Uy2obowRmEJ9PZcW32M,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 04:38:10.000 UTC,TON,USDT,77.15955076,77.09980729,408.95,okx,S7k4wzAZZRGgtHJypcth7KsUPkviWDmaLfr1U4x42FFDfpzvbcEJJ7kTnJtyKWwZ,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 04:50:25.000 UTC,ADA,USDT,46.91299816,46.87261466,19.7,raydium,yCehcF1B8AJAZpw9zAabCtf4TDpp6yrXAjmeZ5XKUHVSTYUaiykPiPJ6TofEjNxy,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 05:31:07.000 UTC,TON,USDT,72.84188654,72.87859676,386.06,bybit,pBkwn6oTChnfTPWiiAd7pytZ1chJUwQvcHEiZaVWFzvGoPDHxeeCd3ts8Vf6a3kp,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 06:26:49.000 UTC,UNI,USDT,21.82875201,21.82350185,179.0,kucoin,gJAK3kGdmFfBxyWesVapa9iXKVUhUdTywJwZXRdC3XhhCrzrJPiVrDx6bRPK4TEW,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 07:13:13.000 UTC,AVAX,USDT,8.76541459,8.75801647,306.79,kucoin,CUaJNVvDeTw1JHKQ6hHKj8UwGWxRnCq2RTWPBCApSskPp1q4hJQk2TvUW2cwfkz6,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 08:04:39.000 UTC,DOGE,USDT,2718.56401568,2717.98751165,407.78,kucoin,SazNkEBcAyMTfyxJVo3RuNeY7ySxepR4pyDZ58hzRwbEdLNdt14uN8KHJeCDbUYT,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 08:51:44.000 UTC,MATIC,USDT,298.7516364,298.70766162,253.94,bybit,MByzRB5cyJgYSHrGRbTH4QBgvg7RUkL3zYDmne4qjS82CDw8YyHASKHrsL63aM7y,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 09:06:15.000 UTC,ADA,USDT,726.84444141,727.07854208,305.27,pumpdotfun,AF243XZXDadhWks6kMHUvHVGBXifXSXtoL5MhKtiHb5Z3DkZfbmh7iaFDJ4PxWPh,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 09:15:57.000 UTC,LTC,USDT,1.69373473,1.69330115,142.27,pumpdotfun,Xuu9kj2HUCMDRX5q5K2yGWmXevS1Ag2rVVmQ1d8vz7ZnAqbMV6RmzmHMpzEpSY6w,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 10:00:02.000 UTC,DOGE,USDT,750.59534998,750.33656754,112.59,kucoin,49h5cqXpRM4eTXZQo83ifAWxU7q6j1xznpubNr9U2gb3mnW2ps5AZegEMgMR7tyE,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 10:31:33.000 UTC,TON,USDT,25.34200323,25.33495423,134.31,kucoin,C8DGpJNx8BqRFCG5kNUrhpcKqbhhRhNiHjMdMNvuH9EsFPsPXYhxHDznfevUMf2h,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 10:44:29.000 UTC,TON,USDT,10.91174649,10.90978378,57.83,pumpdotfun,fsECApAokzyTwcvukkLEAgdWEhtRTqp4NsxkMEdndT61wERUVmNi2Xb4D9BjVQMf,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 11:04:08.000 UTC,DOGE,USDT,1871.97040989,1870.72077096,280.8,bybit,ChTG8xzuSZ8eknFY8gzVT3XqLuPaoAWpW4AjVxUBZ9d53pfVvAMJzdaiSRXpkp3T,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 11:16:15.000 UTC,DOGE,USDT,1198.42534071,1199.46090155,179.76,bybit,w6MNhdnqHv7cCSdDk56k2SQwLH5ydf5XsunuAc3X5yz7FeQMZVnTpV8hHDVp7JGF,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 12:14:06.000 UTC,SOL,USDT,0.48819859,0.48853307,69.32,raydium,8KM1CPqkvhaPSZ1LNj3mFfMPktQxnr2VdQPkTTtBQKo6gpbHFGtemJr2TEQr6Wfu,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 12:55:13.000 UTC,BTC,USDT,0.00346132,0.00346224,316.02,kucoin,uYApiawjn5vrCeYowfctFdP99542HGx7m4jTT6mJMefDesU21ZX4XhW18mBhMpna,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 13:46:10.000 UTC,LTC,USDT,5.79046,5.78744647,486.4,okx,3c7w43ZMY3ddVZoZuL7zCCJnPjjESPD8Z6RTQk6NZcCmqUVNCSqVsfAT1KUMdfk8,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 14:08:28.000 UTC,SOL,USDT,0.17336881,0.17329973,24.62,okx,3xc5V99zUEfuCq9n8bCN5SZ6owqVpshh4Mp1SgAvXVJt5GXPjLhrSgXHNoDvh8Yn,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 14:36:34.000 UTC,UNI,USDT,25.05408346,25.07745119,205.44,kucoin,KBkwsXhLSx7hukxv9eW1zULoC6uvSNPMpVFnKAXwKAXxYV5gtvX9wGGU6feuDU5k,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 15:31:51.000 UTC,SOL,USDT,0.48758139,0.48724242,69.24,binance,HRNQvQR8Ahrst3bLn3uaWYkuJpwH4Emfy27kCkEUaQKJBDpxnW53GfE1Whq8Mpph,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 15:36:34.000 UTC,BCH,USDT,0.80190738,0.80266184,429.82,bybit,gbzFA59yv6M1y3minutQuqtZwPV4P43eBDLN3ADmQX6K7jjS64oF46hZtJt68f55,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 15:41:02.000 UTC,DOGE,USDT,964.48213552,964.55759564,144.67,kucoin,ANA4DjDyicr1XYoryP5dby2xMGgNWX9TnL35veYvWH7DW6L9R3dCizSB3ZRTwdYB,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 16:20:19.000 UTC,ETH,USDT,0.07896852,0.07895808,241.64,pumpdotfun,87LFQxz7yVJr7bwEhiisvSGcKXAt7GnZ4s9PwiFgcFfirgSHuQugXfFjzJxqhb5S,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 16:38:11.000 UTC,BCH,USDT,0.16798264,0.1679058,90.04,raydium,N9nDDnCqjCYzL4RVA7Bu14mfP8PM1BacovPsxGKJHrbdgFvJMwihzvzb2H38YvYB,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 17:08:22.000 UTC,LTC,USDT,2.99589615,2.99302994,251.66,bybit,AaUKptLF4wxJyRVipB5FDNHt1k1u3hZLi6WPJ5PZq7Kkc57XVfXKzEoHbqyQTHcB,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 17:24:24.000 UTC,SOL,USDT,0.12763735,0.12753185,18.12,okx,gZsWc8m2YgkCPEDRzPe39GymZdbXCZwijrbCcUdUnH3EN9Fw4Zs9kjhC7oonMQBs,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 17:52:05.000 UTC,ETH,USDT,0.10321529,0.10314509,315.84,raydium,UaiTodHdKofYZG33b8ceC5DXMbULLvaPQnUfmGeZ2eSaJmPW9MrBQGxNxgBYhqpz,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 18:25:20.000 UTC,SOL,USDT,2.71212704,2.71163586,385.12,bybit,kSg9m6Bnb2HDiEB5UyccfNoZHuAkgtrYCahMsHzWdb833Uue81LbreZd95eH4qbt,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 18:46:50.000 UTC,AVAX,USDT,3.65469085,3.65300888,127.91,okx,DLByAt1TS4ZZAMemtHx7K63McNw2dpS1e3HkhnJtgFkKKXpQ39PJCJJfv3icXLD2,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 19:10:04.000 UTC,SHIB,USDT,2146949.33986403,2147194.11729164,38.65,pumpdotfun,sLJSYrVdKC2EuFyegWxNU8TbPkRuoQUPTsW4nmX5Jqm86pgqrHDufTbiPKmWp3ac,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 20:02:42.000 UTC,LTC,USDT,5.56064529,5.55722362,467.09,kucoin,Pf2KQh6owQqr36b6TUXQMYJ7YxpHkp33nYeHZNWnfN7Qizh7fbETSCo2KoLDr2Xr,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 20:16:33.000 UTC,LTC,USDT,3.48512069,3.48328741,292.75,raydium,a7ZG4xE3VHnFKfNNvknpVsfu2HnbLf5YkCELofsv7351JS3X6ebTyJskci4if44t,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 20:57:12.000 UTC,ETH,USDT,0.07021408,0.07018407,214.86,okx,TGxE78LREmKZRRCvT9kjQa3tpkpjBnA1PQNMAP6FKZae1ff5zfce2xQQb9Yu8nJZ,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 21:08:09.000 UTC,TRX,USDT,1317.70155682,1316.61877267,368.96,raydium,qgS9KoiAcpgqDwWfR4tkd4m9FMjjvCZVfaraecbHLYLgJD9mksiBPpWSXQ9aAKGR,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 21:32:23.000 UTC,XRP,USDT,25.76218435,25.73983637,56.93,binance,wE64kQhA5UdtdnE5wEA9fYxqoAvB8pSr4JmaFg2869cJ3CgwTRJzU4eu8tVbj9qY,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 22:30:04.000 UTC,ETH,USDT,0.1421281,0.14204246,434.91,kucoin,jC9sDK8tT7GtpEvHQAraDsSKZY4dszMzUxkM8rdmGpWdgVLnMweCkjmDt8g3s57P,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-04 23:23:18.000 UTC,DOGE,USDT,1256.71625318,1256.74373237,188.51,kucoin,TghVFNBrJnaZzZfkEU9hSsjtdm6Eg98TPC9ePVmAhdxdXCxbtR7coRd4vfZbK4L7,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 00:13:35.000 UTC,DOGE,USDT,1948.01008516,1947.65316333,292.2,binance,xNjJdagmmnJPB3Amy83U4KZAuhDasKUsfBxMqtN63Xke4b3d4zomrLnrkTh93jQW,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 00:17:50.000 UTC,DOT,USDT,46.49177171,46.49726722,288.25,okx,dsAMUMXX9jNeMSYeEfHJxpxyCqCMDrTqvQSKpgnK9aCZdpahV43qbEndxQPSZuqG,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 00:59:49.000 UTC,ETH,USDT,0.0126561,0.01264416,38.73,raydium,tNamEf49fYgoPSjWga8YyeHuEwyuQRCNRsrpakVZ9dNu4NMkgtzMSr2tDpWJe2nu,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 01:57:17.000 UTC,BCH,USDT,0.30467396,0.30494533,163.31,kucoin,mhDgqDYoH8YgDxAEHu55qCWjSUq7FJxaSobjm1fctUcKj3gUJpUZL8TKLbHJJ7GN,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 02:46:36.000 UTC,DOT,USDT,58.27674323,58.23681991,361.32,binance,Psk44na9WGPA2ihRguzRB4Gedz8msKpkujnKz3yvEegtwtkR8xBc1CGr4ZM2DUjU,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 03:05:34.000 UTC,ETH,USDT,0.10449498,0.10443561,319.75,pumpdotfun,KpGkMnNZT3gBqrvXaVejGuwmVmUfDsGbQn5UyRM999saeddHda3Bsvf7vuurWKHA,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 03:31:10.000 UTC,TRX,USDT,1035.25728029,1035.62046036,289.87,binance,vCvVS3AY5ibRA39o2KuWaF3yeBvaLv5o9AsiJgX24oDTvREEHCVdGJqJDrcBxZ7S,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 04:19:20.000 UTC,LINK,USDT,35.93464006,35.92182022,481.52,okx,tFvvEX3YrJgVXQHrnEyJ9JbGGg1c8YtgivrzHJBUjxK4qzr8Gp57j2U1PetbacYm,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 04:46:43.000 UTC,TRX,USDT,1246.71485041,1246.04309224,349.08,raydium,cS87unDBMXYHFg5nUvGNXzEL7E2pcy1zmSLAcgQMJEBnZscv78aQysz3Z56T7HgQ,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 04:58:51.000 UTC,SOL,USDT,1.74215837,1.74203992,247.39,pumpdotfun,oSxEQ1Yvfxf2p1TaiLUVqtVd8j6UFXVoKu8g91t9puhbakJtUTN9svzr6kdisJxh,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 05:16:57.000 UTC,UNI,USDT,35.24200889,35.20936319,288.98,kucoin,U9PEZEUVUUR2H6jsEsDd6imxhkMSTx4Sgyc2ngdE9NAeXnfmW6toU6FGvEcx6bd8,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 06:08:12.000 UTC,DOGE,USDT,2053.56675951,2051.96653738,308.04,pumpdotfun,KuRKYGPBcDYzfZbDk22CqT9JdJ7REUEeJrXqCqLXpLNeyQybeUVZVPCxyhbCxQKE,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 06:11:28.000 UTC,TRX,USDT,847.83108261,847.65591328,237.39,kucoin,tMEax6SYps1dQVksiSJSWvYhKuowhB9c6BeKQCzGHGKRmkT9TVPpRKdyq5mhupSx,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 06:29:54.000 UTC,ETH,USDT,0.0929839,0.09301589,284.53,kucoin,2crE6pUZWdtcSv3GR7Fn2vM4dmMSBiY1AkdYgEn5KhV99zsZYwpwiLLFtEQcWe7x,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 06:31:39.000 UTC,LTC,USDT,3.79049741,3.79180685,318.4,kucoin,6NRytBcKhqxVbntsjqcN7FvL55dzUweL7TkFX9edCYQZr7mGTdimzDr7jLLxJ3Z2,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 07:08:03.000 UTC,AVAX,USDT,10.01477044,10.02419933,350.52,bybit,SQsJsQtxuUT7karWup1nJDVXoaAV3v8YByif6e1RyrsT21mCDedv171heR2tmwmF,spot,1
0x0000001992b50dede74101ca8a835ea7a26d5874,2024-11-05 07:45:57.000 UTC,ADA,USDT,1187.54108954,1187.11017709,498.77,binance,5ddrnevDmqmV3EP73icP8Yuk412mUuUebSryA5Fwz6Y11x7qU67yaoUvDLaXbWZg,spot,1
